pep_id,tcr_id,label,split
pep16,tcr1800,0,train
pep4,tcr2778,0,train
pep3,tcr2251,0,train
pep4,tcr3608,0,train
pep7,tcr5207,0,train
pep0,tcr2522,0,train
pep10,tcr1485,0,train
pep5,tcr4375,0,train
pep0,tcr4024,0,train
pep5,tcr1172,0,train
pep13,tcr3449,0,train
pep14,tcr1728,1,train
pep5,tcr2214,0,train
pep0,tcr4866,1,train
pep9,tcr488,0,train
pep6,tcr4955,1,train
pep0,tcr4955,0,train
pep9,tcr2635,1,train
pep12,tcr1556,0,train
pep9,tcr1056,0,train
pep4,tcr4833,0,train
pep16,tcr2022,1,train
pep16,tcr1967,1,train
pep9,tcr2368,0,train
pep9,tcr492,0,train
pep15,tcr5364,1,train
pep9,tcr1069,0,train
pep15,tcr1513,0,train
pep3,tcr1147,1,train
pep9,tcr5023,0,train
pep7,tcr3773,0,train
pep9,tcr1764,0,train
pep5,tcr271,0,train
pep9,tcr796,0,train
pep14,tcr3569,0,train
pep9,tcr3964,1,train
pep13,tcr4550,0,train
pep9,tcr379,0,train
pep14,tcr3730,0,train
pep12,tcr2892,0,train
pep9,tcr3617,0,train
pep5,tcr3275,0,train
pep5,tcr3485,1,train
pep13,tcr2121,1,train
pep3,tcr2323,0,train
pep9,tcr5336,0,train
pep12,tcr4895,1,train
pep7,tcr1485,0,train
pep14,tcr3740,1,train
pep12,tcr1499,0,train
pep12,tcr2,0,train
pep16,tcr5058,0,train
pep15,tcr1499,0,train
pep14,tcr2912,0,train
pep1,tcr1343,0,train
pep12,tcr3390,0,train
pep0,tcr2368,0,train
pep9,tcr4084,0,train
pep3,tcr2362,0,train
pep1,tcr4414,0,train
pep13,tcr379,0,train
pep2,tcr271,0,train
pep12,tcr4054,0,train
pep14,tcr5463,0,train
pep5,tcr5364,0,train
pep9,tcr1021,0,train
pep14,tcr2194,0,train
pep4,tcr3860,0,train
pep10,tcr3667,0,train
pep14,tcr2758,1,train
pep14,tcr2321,0,train
pep9,tcr2898,0,train
pep13,tcr638,0,train
pep3,tcr1091,0,train
pep7,tcr2214,0,train
pep12,tcr3508,0,train
pep0,tcr123,0,train
pep9,tcr2713,0,train
pep12,tcr4505,0,train
pep12,tcr271,0,train
pep5,tcr3667,0,train
pep4,tcr1661,1,train
pep0,tcr386,0,train
pep1,tcr3347,0,train
pep5,tcr3272,0,train
pep1,tcr3194,0,train
pep9,tcr2874,0,train
pep9,tcr2892,0,train
pep10,tcr3873,0,train
pep9,tcr166,1,train
pep13,tcr5092,0,train
pep12,tcr693,1,train
pep14,tcr5167,1,train
pep12,tcr3055,0,train
pep9,tcr231,1,train
pep9,tcr3222,0,train
pep16,tcr5170,0,train
pep8,tcr4496,0,train
pep0,tcr488,0,train
pep13,tcr2091,1,train
pep13,tcr883,0,train
pep14,tcr5151,0,train
pep0,tcr1968,1,train
pep14,tcr1227,0,train
pep9,tcr4425,1,train
pep13,tcr1544,1,train
pep5,tcr4391,0,train
pep9,tcr3779,0,train
pep14,tcr2778,0,train
pep3,tcr2215,0,train
pep9,tcr1999,0,train
pep5,tcr1033,0,train
pep13,tcr5206,0,train
pep5,tcr2,0,train
pep5,tcr5153,0,train
pep0,tcr4550,0,train
pep14,tcr2704,0,train
pep15,tcr4732,1,train
pep0,tcr5463,0,train
pep10,tcr1403,1,train
pep14,tcr5090,0,train
pep3,tcr2214,0,train
pep10,tcr2214,1,train
pep14,tcr366,1,train
pep9,tcr5170,0,train
pep12,tcr4819,0,train
pep13,tcr4027,0,train
pep13,tcr3478,0,train
pep9,tcr1462,0,train
pep6,tcr335,0,train
pep3,tcr4693,1,train
pep1,tcr5058,0,train
pep15,tcr2805,0,train
pep8,tcr4027,0,train
pep14,tcr4644,0,train
pep8,tcr2086,0,train
pep10,tcr4464,0,train
pep0,tcr2002,0,train
pep12,tcr2299,0,train
pep5,tcr371,0,train
pep8,tcr2185,0,train
pep14,tcr2334,0,train
pep13,tcr4801,0,train
pep9,tcr4269,0,train
pep13,tcr5082,0,train
pep0,tcr58,0,train
pep10,tcr2641,1,train
pep14,tcr3671,0,train
pep8,tcr3902,1,train
pep13,tcr442,0,train
pep12,tcr6,0,train
pep0,tcr4269,1,train
pep4,tcr3833,0,train
pep2,tcr4032,0,train
pep3,tcr4833,0,train
pep5,tcr2938,0,train
pep5,tcr1483,0,train
pep12,tcr2938,0,train
pep13,tcr457,1,train
pep5,tcr4138,1,train
pep2,tcr2778,0,train
pep15,tcr2938,0,train
pep14,tcr3505,0,train
pep3,tcr167,1,train
pep14,tcr5374,0,train
pep14,tcr213,0,train
pep0,tcr1967,0,train
pep12,tcr2047,0,train
pep9,tcr1981,0,train
pep0,tcr1872,0,train
pep14,tcr5365,0,train
pep7,tcr4392,0,train
pep14,tcr3820,1,train
pep0,tcr2213,0,train
pep16,tcr3444,1,train
pep12,tcr2162,1,train
pep5,tcr5245,0,train
pep9,tcr4004,0,train
pep16,tcr2144,0,train
pep14,tcr3599,0,train
pep8,tcr1873,0,train
pep5,tcr488,0,train
pep8,tcr4726,0,train
pep0,tcr2805,0,train
pep12,tcr700,0,train
pep0,tcr4054,0,train
pep14,tcr3099,0,train
pep14,tcr4580,0,train
pep9,tcr1070,0,train
pep10,tcr3862,0,train
pep12,tcr4453,0,train
pep5,tcr328,1,train
pep12,tcr3361,0,train
pep0,tcr4512,0,train
pep13,tcr3433,1,train
pep0,tcr3611,0,train
pep15,tcr2126,0,train
pep6,tcr2091,0,train
pep5,tcr4072,0,train
pep0,tcr2091,0,train
pep14,tcr3127,1,train
pep16,tcr4331,0,train
pep14,tcr2892,1,train
pep8,tcr3194,0,train
pep12,tcr1069,0,train
pep1,tcr4824,0,train
pep9,tcr1693,0,train
pep13,tcr1001,0,train
pep14,tcr1967,0,train
pep12,tcr1086,0,train
pep15,tcr5207,0,train
pep14,tcr457,0,train
pep13,tcr1668,0,train
pep5,tcr5221,0,train
pep6,tcr5115,1,train
pep9,tcr851,0,train
pep0,tcr5206,1,train
pep12,tcr188,0,train
pep14,tcr1529,0,train
pep14,tcr2805,0,train
pep14,tcr2958,0,train
pep10,tcr4027,0,train
pep13,tcr3624,0,train
pep9,tcr1854,0,train
pep0,tcr465,0,train
pep14,tcr2214,0,train
pep9,tcr1183,1,train
pep5,tcr5146,0,train
pep3,tcr4303,0,train
pep14,tcr3475,1,train
pep14,tcr1305,0,train
pep13,tcr3751,0,train
pep16,tcr2238,0,train
pep7,tcr4056,0,train
pep9,tcr5388,1,train
pep14,tcr266,0,train
pep14,tcr1968,0,train
pep2,tcr316,1,train
pep9,tcr1728,0,train
pep12,tcr5151,0,train
pep6,tcr3730,0,train
pep14,tcr3168,0,train
pep13,tcr5260,0,train
pep3,tcr3508,0,train
pep13,tcr3523,1,train
pep10,tcr1116,0,train
pep13,tcr2711,0,train
pep13,tcr5170,0,train
pep14,tcr2898,0,train
pep13,tcr1728,0,train
pep0,tcr2238,0,train
pep2,tcr3862,1,train
pep9,tcr4936,0,train
pep1,tcr1355,0,train
pep14,tcr36,0,train
pep6,tcr2549,0,train
pep14,tcr514,0,train
pep13,tcr1463,0,train
pep13,tcr4425,0,train
pep10,tcr3113,1,train
pep7,tcr3254,0,train
pep12,tcr5445,1,train
pep5,tcr3523,0,train
pep5,tcr1227,0,train
pep0,tcr851,1,train
pep9,tcr3213,0,train
pep9,tcr4895,0,train
pep12,tcr3902,0,train
pep3,tcr2941,0,train
pep12,tcr1971,1,train
pep14,tcr4138,0,train
pep0,tcr2083,0,train
pep13,tcr217,0,train
pep16,tcr1235,0,train
pep0,tcr217,1,train
pep3,tcr58,0,train
pep1,tcr4955,0,train
pep13,tcr2825,0,train
pep16,tcr3523,0,train
pep14,tcr3748,0,train
pep5,tcr4772,1,train
pep9,tcr2508,0,train
pep15,tcr2213,1,train
pep13,tcr106,1,train
pep2,tcr1084,0,train
pep12,tcr2404,0,train
pep9,tcr1342,1,train
pep9,tcr5365,1,train
pep10,tcr113,0,train
pep14,tcr2632,0,train
pep9,tcr1786,0,train
pep8,tcr3608,1,train
pep9,tcr4644,0,train
pep10,tcr3011,0,train
pep8,tcr1062,0,train
pep4,tcr1088,0,train
pep12,tcr169,1,train
pep12,tcr5428,0,train
pep14,tcr2,0,train
pep14,tcr4585,0,train
pep9,tcr4740,0,train
pep0,tcr3169,0,train
pep9,tcr4024,0,train
pep12,tcr2213,0,train
pep14,tcr416,1,train
pep9,tcr3272,1,train
pep13,tcr1199,0,train
pep14,tcr1860,0,train
pep5,tcr4746,0,train
pep2,tcr1967,0,train
pep10,tcr4032,0,train
pep13,tcr2107,0,train
pep12,tcr488,0,train
pep0,tcr2778,1,train
pep14,tcr4579,0,train
pep5,tcr1744,0,train
pep14,tcr1233,0,train
pep12,tcr2091,0,train
pep5,tcr3815,0,train
pep12,tcr5005,0,train
pep10,tcr3730,0,train
pep0,tcr4193,0,train
pep5,tcr758,0,train
pep9,tcr1345,0,train
pep12,tcr1863,0,train
pep9,tcr112,0,train
pep12,tcr1555,0,train
pep13,tcr4356,0,train
pep8,tcr5058,0,train
pep12,tcr3965,1,train
pep13,tcr1406,1,train
pep12,tcr4990,1,train
pep8,tcr4414,0,train
pep14,tcr1260,0,train
pep9,tcr210,0,train
pep14,tcr5170,0,train
pep0,tcr3649,0,train
pep14,tcr130,0,train
pep13,tcr1081,0,train
pep13,tcr564,0,train
pep10,tcr5438,0,train
pep0,tcr2185,0,train
pep10,tcr4880,0,train
pep2,tcr2912,0,train
pep12,tcr2778,0,train
pep13,tcr965,0,train
pep8,tcr2756,0,train
pep12,tcr651,0,train
pep0,tcr2188,0,train
pep5,tcr807,0,train
pep7,tcr2938,0,train
pep10,tcr3347,0,train
pep5,tcr3347,1,train
pep1,tcr4951,0,train
pep8,tcr1844,0,train
pep14,tcr4425,0,train
pep16,tcr1693,0,train
pep8,tcr1355,0,train
pep15,tcr3876,0,train
pep12,tcr5339,0,train
pep14,tcr2711,0,train
pep13,tcr4024,0,train
pep13,tcr3346,1,train
pep13,tcr2819,0,train
pep10,tcr1981,0,train
pep6,tcr3449,1,train
pep1,tcr770,1,train
pep3,tcr5364,0,train
pep14,tcr4895,0,train
pep5,tcr2056,0,train
pep6,tcr2204,0,train
pep10,tcr3194,0,train
pep9,tcr3845,1,train
pep13,tcr3213,0,train
pep13,tcr3611,0,train
pep14,tcr669,0,train
pep10,tcr2733,0,train
pep8,tcr3973,0,train
pep0,tcr2704,0,train
pep8,tcr566,0,train
pep9,tcr3048,0,train
pep14,tcr726,0,train
pep14,tcr3667,0,train
pep9,tcr1144,0,train
pep14,tcr262,0,train
pep14,tcr1555,0,train
pep10,tcr4955,0,train
pep8,tcr2912,1,train
pep14,tcr2537,0,train
pep13,tcr2898,1,train
pep14,tcr1502,0,train
pep12,tcr1513,0,train
pep1,tcr2887,0,train
pep14,tcr284,0,train
pep12,tcr1262,0,train
pep9,tcr2747,0,train
pep5,tcr3441,0,train
pep14,tcr2458,1,train
pep4,tcr4032,0,train
pep5,tcr4845,0,train
pep12,tcr273,0,train
pep14,tcr2069,1,train
pep9,tcr2474,0,train
pep8,tcr4464,0,train
pep12,tcr1124,0,train
pep14,tcr1052,0,train
pep12,tcr3611,0,train
pep12,tcr1225,0,train
pep13,tcr5107,0,train
pep12,tcr2584,0,train
pep5,tcr2022,0,train
pep0,tcr2162,0,train
pep14,tcr4032,1,train
pep13,tcr1844,0,train
pep9,tcr564,1,train
pep12,tcr5343,0,train
pep3,tcr2805,0,train
pep12,tcr4151,0,train
pep9,tcr2213,0,train
pep5,tcr4414,0,train
pep3,tcr3584,0,train
pep14,tcr398,1,train
pep10,tcr1728,0,train
pep5,tcr3021,0,train
pep0,tcr3405,0,train
pep8,tcr240,1,train
pep5,tcr3982,0,train
pep14,tcr3731,0,train
pep9,tcr4823,1,train
pep13,tcr251,0,train
pep14,tcr2323,0,train
pep4,tcr1533,1,train
pep13,tcr3508,0,train
pep9,tcr651,0,train
pep11,tcr3786,1,train
pep14,tcr4989,0,train
pep5,tcr1971,0,train
pep14,tcr4657,0,train
pep1,tcr2646,1,train
pep3,tcr4550,0,train
pep12,tcr3584,0,train
pep1,tcr1595,0,train
pep4,tcr2805,0,train
pep14,tcr3875,0,train
pep14,tcr3194,0,train
pep5,tcr442,1,train
pep5,tcr1435,1,train
pep10,tcr3391,0,train
pep8,tcr2549,0,train
pep7,tcr4610,0,train
pep7,tcr205,1,train
pep13,tcr3837,0,train
pep2,tcr4645,0,train
pep9,tcr1235,0,train
pep0,tcr5060,0,train
pep13,tcr3995,1,train
pep15,tcr2640,0,train
pep14,tcr1844,0,train
pep9,tcr2955,0,train
pep14,tcr2144,0,train
pep14,tcr853,0,train
pep5,tcr36,0,train
pep3,tcr1693,0,train
pep1,tcr1455,0,train
pep9,tcr4591,0,train
pep13,tcr1800,0,train
pep14,tcr5338,0,train
pep8,tcr2819,1,train
pep12,tcr2996,0,train
pep3,tcr4414,0,train
pep0,tcr2892,0,train
pep13,tcr2874,0,train
pep16,tcr2704,1,train
pep16,tcr3697,0,train
pep0,tcr5374,0,train
pep1,tcr4008,1,train
pep15,tcr2214,0,train
pep3,tcr1342,0,train
pep2,tcr2640,0,train
pep1,tcr4676,0,train
pep7,tcr2238,0,train
pep9,tcr1521,0,train
pep13,tcr1513,0,train
pep14,tcr4131,0,train
pep9,tcr1347,1,train
pep8,tcr3501,0,train
pep5,tcr970,0,train
pep13,tcr3678,0,train
pep14,tcr3553,1,train
pep13,tcr1347,0,train
pep13,tcr4414,0,train
pep14,tcr2068,0,train
pep13,tcr1439,0,train
pep13,tcr4054,0,train
pep0,tcr3667,0,train
pep14,tcr3413,0,train
pep14,tcr465,0,train
pep14,tcr3449,0,train
pep13,tcr2958,0,train
pep9,tcr3897,1,train
pep1,tcr3873,0,train
pep14,tcr4591,1,train
pep9,tcr1225,0,train
pep9,tcr4579,0,train
pep0,tcr5229,0,train
pep9,tcr4404,0,train
pep1,tcr4039,1,train
pep0,tcr45,0,train
pep14,tcr1488,1,train
pep14,tcr4121,0,train
pep13,tcr2883,0,train
pep1,tcr4889,1,train
pep14,tcr4071,0,train
pep12,tcr4789,1,train
pep8,tcr1373,0,train
pep14,tcr1347,0,train
pep5,tcr5138,0,train
pep7,tcr1235,0,train
pep8,tcr2711,0,train
pep3,tcr1844,0,train
pep14,tcr2431,0,train
pep14,tcr3213,0,train
pep3,tcr3828,0,train
pep12,tcr791,1,train
pep4,tcr5356,0,train
pep14,tcr2554,0,train
pep0,tcr2211,0,train
pep9,tcr4308,0,train
pep13,tcr1210,0,train
pep5,tcr1121,0,train
pep9,tcr2841,0,train
pep16,tcr997,0,train
pep0,tcr564,0,train
pep14,tcr3736,0,train
pep0,tcr2223,1,train
pep12,tcr3730,0,train
pep12,tcr1800,1,train
pep13,tcr4722,0,train
pep14,tcr167,0,train
pep4,tcr651,0,train
pep14,tcr3441,0,train
pep12,tcr758,0,train
pep5,tcr1575,1,train
pep5,tcr4610,0,train
pep12,tcr1365,0,train
pep13,tcr1595,1,train
pep5,tcr3591,1,train
pep14,tcr5211,0,train
pep4,tcr2640,0,train
pep4,tcr4027,0,train
pep12,tcr1595,0,train
pep14,tcr4845,1,train
pep9,tcr2068,0,train
pep14,tcr251,0,train
pep0,tcr2853,0,train
pep5,tcr2995,1,train
pep14,tcr3919,0,train
pep9,tcr3449,0,train
pep1,tcr3523,0,train
pep9,tcr3438,0,train
pep13,tcr1085,0,train
pep4,tcr2022,0,train
pep16,tcr3668,0,train
pep0,tcr4094,0,train
pep16,tcr3231,0,train
pep8,tcr1499,1,train
pep14,tcr4207,0,train
pep0,tcr2747,0,train
pep14,tcr1355,0,train
pep12,tcr4032,0,train
pep7,tcr5412,1,train
pep9,tcr1197,0,train
pep3,tcr514,1,train
pep5,tcr2758,0,train
pep13,tcr2681,0,train
pep14,tcr188,0,train
pep9,tcr4858,0,train
pep8,tcr5240,0,train
pep14,tcr1897,0,train
pep13,tcr2962,1,train
pep16,tcr935,0,train
pep9,tcr2,0,train
pep13,tcr4904,0,train
pep6,tcr4684,1,train
pep5,tcr2747,0,train
pep7,tcr2487,0,train
pep14,tcr849,0,train
pep1,tcr3386,0,train
pep9,tcr3860,0,train
pep9,tcr3441,0,train
pep4,tcr414,0,train
pep14,tcr3425,0,train
pep13,tcr2323,0,train
pep0,tcr1394,0,train
pep13,tcr3273,0,train
pep1,tcr4464,0,train
pep9,tcr2164,0,train
pep1,tcr2912,0,train
pep12,tcr511,0,train
pep14,tcr3272,0,train
pep8,tcr271,1,train
pep0,tcr1345,0,train
pep9,tcr465,0,train
pep5,tcr4502,0,train
pep0,tcr4138,0,train
pep3,tcr3068,1,train
pep5,tcr1693,0,train
pep16,tcr3875,0,train
pep8,tcr651,0,train
pep12,tcr1190,1,train
pep13,tcr2435,0,train
pep0,tcr914,0,train
pep13,tcr4610,1,train
pep8,tcr2367,0,train
pep13,tcr4483,1,train
pep2,tcr1355,0,train
pep0,tcr1537,0,train
pep2,tcr4329,0,train
pep9,tcr1311,0,train
pep3,tcr3054,0,train
pep13,tcr4121,0,train
pep5,tcr1846,0,train
pep11,tcr3523,0,train
pep0,tcr3195,0,train
pep12,tcr3873,0,train
pep5,tcr3213,0,train
pep5,tcr540,0,train
pep0,tcr2554,0,train
pep2,tcr2758,0,train
pep3,tcr2022,0,train
pep3,tcr3852,1,train
pep12,tcr4654,0,train
pep12,tcr4545,0,train
pep9,tcr1872,0,train
pep13,tcr4371,1,train
pep13,tcr2128,0,train
pep8,tcr823,0,train
pep9,tcr5463,0,train
pep10,tcr1066,1,train
pep3,tcr3939,0,train
pep3,tcr5019,0,train
pep3,tcr3875,0,train
pep1,tcr2028,0,train
pep0,tcr4183,0,train
pep13,tcr4591,0,train
pep12,tcr3668,0,train
pep2,tcr3007,0,train
pep1,tcr4550,0,train
pep15,tcr2758,0,train
pep14,tcr3092,0,train
pep14,tcr1361,1,train
pep12,tcr1021,0,train
pep10,tcr2555,0,train
pep5,tcr251,0,train
pep8,tcr4563,0,train
pep14,tcr4337,0,train
pep14,tcr2546,0,train
pep1,tcr3584,0,train
pep9,tcr4645,0,train
pep5,tcr1595,0,train
pep8,tcr1235,1,train
pep13,tcr2316,1,train
pep8,tcr4425,0,train
pep11,tcr2938,0,train
pep0,tcr2026,0,train
pep13,tcr1070,0,train
pep14,tcr2411,0,train
pep14,tcr1009,0,train
pep13,tcr651,0,train
pep15,tcr316,0,train
pep4,tcr2323,0,train
pep14,tcr3714,0,train
pep7,tcr642,0,train
pep14,tcr2673,0,train
pep12,tcr5245,0,train
pep6,tcr2214,0,train
pep14,tcr965,0,train
pep9,tcr4464,0,train
pep7,tcr2474,0,train
pep5,tcr5185,0,train
pep3,tcr4222,0,train
pep5,tcr1968,0,train
pep9,tcr2419,0,train
pep0,tcr3875,1,train
pep13,tcr5140,0,train
pep4,tcr3508,0,train
pep14,tcr231,0,train
pep3,tcr5153,1,train
pep9,tcr4550,0,train
pep6,tcr4858,0,train
pep12,tcr970,1,train
pep14,tcr5058,0,train
pep14,tcr2368,0,train
pep8,tcr3425,1,train
pep13,tcr4645,0,train
pep5,tcr4533,0,train
pep7,tcr4777,0,train
pep9,tcr3408,0,train
pep1,tcr4140,0,train
pep4,tcr2076,0,train
pep13,tcr316,0,train
pep13,tcr4260,1,train
pep13,tcr2554,0,train
pep3,tcr5064,0,train
pep10,tcr4335,0,train
pep13,tcr3882,1,train
pep2,tcr2958,0,train
pep12,tcr4648,1,train
pep14,tcr2906,0,train
pep8,tcr2241,0,train
pep7,tcr5170,0,train
pep9,tcr4112,0,train
pep0,tcr4414,0,train
pep5,tcr4054,0,train
pep10,tcr1093,1,train
pep14,tcr3203,0,train
pep0,tcr3272,0,train
pep9,tcr1952,0,train
pep13,tcr2892,0,train
pep13,tcr3639,0,train
pep14,tcr4645,0,train
pep2,tcr4974,0,train
pep5,tcr5017,0,train
pep14,tcr1626,0,train
pep10,tcr3864,0,train
pep13,tcr1141,0,train
pep14,tcr3611,0,train
pep14,tcr2435,0,train
pep9,tcr4093,0,train
pep3,tcr3667,0,train
pep12,tcr2912,0,train
pep12,tcr2130,0,train
pep13,tcr3008,0,train
pep9,tcr1907,0,train
pep14,tcr900,0,train
pep5,tcr5058,0,train
pep9,tcr853,0,train
pep5,tcr2641,0,train
pep13,tcr1661,0,train
pep5,tcr457,0,train
pep8,tcr1485,0,train
pep15,tcr1546,0,train
pep8,tcr2530,0,train
pep3,tcr1121,0,train
pep5,tcr3194,0,train
pep14,tcr2213,0,train
pep10,tcr3508,0,train
pep6,tcr2061,0,train
pep0,tcr2684,0,train
pep2,tcr4744,0,train
pep6,tcr2640,0,train
pep12,tcr5299,0,train
pep8,tcr1442,1,train
pep10,tcr4013,0,train
pep12,tcr1744,0,train
pep14,tcr625,0,train
pep9,tcr322,0,train
pep14,tcr3895,0,train
pep7,tcr3967,0,train
pep9,tcr638,0,train
pep2,tcr1436,0,train
pep11,tcr1485,0,train
pep10,tcr1595,0,train
pep2,tcr4107,1,train
pep9,tcr2787,0,train
pep8,tcr3611,1,train
pep12,tcr582,0,train
pep0,tcr4684,0,train
pep3,tcr5411,0,train
pep2,tcr4027,0,train
pep0,tcr4654,1,train
pep12,tcr316,0,train
pep6,tcr271,0,train
pep13,tcr2763,0,train
pep13,tcr2812,0,train
pep2,tcr2188,0,train
pep1,tcr2787,0,train
pep13,tcr1852,1,train
pep13,tcr278,0,train
pep5,tcr2362,0,train
pep10,tcr3408,0,train
pep14,tcr3902,0,train
pep0,tcr5151,0,train
pep12,tcr4594,0,train
pep16,tcr2501,0,train
pep11,tcr1053,1,train
pep0,tcr4644,0,train
pep3,tcr3347,0,train
pep13,tcr4844,1,train
pep13,tcr4740,0,train
pep9,tcr4041,1,train
pep15,tcr4858,0,train
pep0,tcr3068,0,train
pep14,tcr632,1,train
pep0,tcr5365,0,train
pep12,tcr1616,0,train
pep12,tcr3860,0,train
pep5,tcr2162,0,train
pep8,tcr2144,0,train
pep1,tcr1543,0,train
pep9,tcr1444,1,train
pep0,tcr4845,0,train
pep13,tcr791,0,train
pep13,tcr1471,1,train
pep0,tcr4549,0,train
pep12,tcr1347,0,train
pep7,tcr2958,0,train
pep14,tcr3353,0,train
pep14,tcr4269,0,train
pep12,tcr4309,0,train
pep14,tcr1088,0,train
pep9,tcr2641,0,train
pep13,tcr48,1,train
pep12,tcr3892,0,train
pep8,tcr2188,0,train
pep9,tcr1008,0,train
pep13,tcr172,1,train
pep15,tcr5304,1,train
pep14,tcr4684,0,train
pep7,tcr1967,0,train
pep1,tcr2078,0,train
pep7,tcr1595,0,train
pep5,tcr3873,0,train
pep13,tcr2747,0,train
pep13,tcr2640,0,train
pep15,tcr3068,0,train
pep14,tcr2776,0,train
pep13,tcr1345,0,train
pep6,tcr1693,1,train
pep5,tcr4012,0,train
pep10,tcr4894,0,train
pep14,tcr2185,0,train
pep9,tcr900,0,train
pep13,tcr2484,0,train
pep3,tcr3215,0,train
pep14,tcr1513,0,train
pep9,tcr2495,0,train
pep10,tcr2819,0,train
pep12,tcr1345,0,train
pep9,tcr1703,1,train
pep15,tcr3860,0,train
pep0,tcr1863,0,train
pep9,tcr457,0,train
pep0,tcr3155,1,train
pep14,tcr1021,0,train
pep14,tcr5364,0,train
pep1,tcr3479,0,train
pep16,tcr406,0,train
pep0,tcr442,0,train
pep13,tcr1954,0,train
pep14,tcr4654,0,train
pep5,tcr2522,0,train
pep5,tcr4222,0,train
pep0,tcr1199,0,train
pep5,tcr3584,0,train
pep13,tcr2632,0,train
pep9,tcr643,1,train
pep13,tcr4845,0,train
pep5,tcr5299,0,train
pep7,tcr1661,0,train
pep9,tcr167,0,train
pep13,tcr762,1,train
pep14,tcr758,0,train
pep9,tcr2974,0,train
pep2,tcr4254,0,train
pep15,tcr3523,0,train
pep9,tcr2022,0,train
pep9,tcr3058,0,train
pep2,tcr1024,1,train
pep9,tcr2266,1,train
pep7,tcr4550,0,train
pep14,tcr791,0,train
pep16,tcr492,1,train
pep8,tcr3168,0,train
pep12,tcr1303,0,train
pep13,tcr4215,0,train
pep8,tcr5161,0,train
pep13,tcr958,0,train
pep12,tcr176,0,train
pep16,tcr2819,0,train
pep1,tcr3283,0,train
pep15,tcr1423,0,train
pep14,tcr5416,0,train
pep5,tcr3860,0,train
pep14,tcr4210,0,train
pep13,tcr3002,1,train
pep13,tcr3470,0,train
pep12,tcr2535,0,train
pep10,tcr3647,0,train
pep13,tcr4032,0,train
pep1,tcr2778,0,train
pep3,tcr2714,0,train
pep5,tcr2185,0,train
pep9,tcr36,0,train
pep5,tcr6,0,train
pep8,tcr5170,0,train
pep10,tcr4494,1,train
pep12,tcr1981,0,train
pep0,tcr210,0,train
pep12,tcr36,0,train
pep9,tcr4186,0,train
pep12,tcr1844,0,train
pep15,tcr700,0,train
pep1,tcr2144,0,train
pep13,tcr329,0,train
pep14,tcr748,1,train
pep0,tcr3695,0,train
pep9,tcr2188,0,train
pep13,tcr4303,0,train
pep9,tcr1185,0,train
pep13,tcr2736,0,train
pep13,tcr4290,1,train
pep9,tcr3335,0,train
pep8,tcr3418,0,train
pep10,tcr4645,0,train
pep5,tcr2076,0,train
pep8,tcr3213,0,train
pep14,tcr435,1,train
pep8,tcr1121,0,train
pep10,tcr2323,1,train
pep3,tcr2874,1,train
pep0,tcr4812,1,train
pep13,tcr1097,0,train
pep13,tcr161,0,train
pep14,tcr2501,0,train
pep12,tcr2725,0,train
pep5,tcr5114,0,train
pep13,tcr5343,0,train
pep16,tcr4027,0,train
pep13,tcr3592,0,train
pep5,tcr811,0,train
pep4,tcr3308,1,train
pep14,tcr851,0,train
pep10,tcr4765,0,train
pep12,tcr3294,1,train
pep4,tcr4941,0,train
pep7,tcr3347,0,train
pep11,tcr1729,0,train
pep15,tcr4291,0,train
pep4,tcr1595,0,train
pep2,tcr1661,0,train
pep12,tcr3041,0,train
pep14,tcr4740,0,train
pep0,tcr4257,0,train
pep14,tcr4889,0,train
pep10,tcr3068,0,train
pep6,tcr651,0,train
pep1,tcr2640,0,train
pep14,tcr1981,1,train
pep0,tcr4121,0,train
pep14,tcr1142,0,train
pep1,tcr2758,0,train
pep9,tcr4916,0,train
pep14,tcr5069,0,train
pep9,tcr1395,0,train
pep14,tcr1812,0,train
pep0,tcr3970,0,train
pep0,tcr1693,0,train
pep14,tcr492,0,train
pep3,tcr1499,0,train
pep9,tcr1971,0,train
pep12,tcr106,0,train
pep8,tcr2419,0,train
pep12,tcr2144,1,train
pep10,tcr3739,0,train
pep8,tcr461,1,train
pep9,tcr2299,0,train
pep9,tcr1996,1,train
pep4,tcr1551,0,train
pep10,tcr3168,0,train
pep14,tcr108,1,train
pep8,tcr1728,0,train
pep0,tcr2711,0,train
pep5,tcr2321,0,train
pep0,tcr3523,0,train
pep13,tcr3731,0,train
pep12,tcr278,1,train
pep6,tcr1355,0,train
pep10,tcr106,0,train
pep9,tcr4620,0,train
pep14,tcr4054,0,train
pep12,tcr210,0,train
pep0,tcr3363,0,train
pep1,tcr1844,0,train
pep4,tcr900,0,train
pep13,tcr3043,0,train
pep13,tcr3031,1,train
pep0,tcr305,0,train
pep5,tcr503,0,train
pep3,tcr3914,0,train
pep3,tcr2076,1,train
pep5,tcr4550,0,train
pep12,tcr1661,0,train
pep9,tcr2673,0,train
pep9,tcr100,1,train
pep14,tcr217,0,train
pep3,tcr1728,0,train
pep14,tcr1069,0,train
pep14,tcr95,0,train
pep9,tcr2819,0,train
pep0,tcr2556,0,train
pep12,tcr653,0,train
pep13,tcr3667,0,train
pep2,tcr366,0,train
pep12,tcr4305,1,train
pep12,tcr2787,1,train
pep14,tcr5245,1,train
pep8,tcr3456,1,train
pep14,tcr1863,0,train
pep12,tcr4512,1,train
